cause,effect,edge,theoretical_perturbation_sets,theoretical_identifiable,theoretical_recovery_edge,theoretical_recoverable,application_recoverable,application_rows,recovered_application_rows,intervention_sets_tested,theoretical_only_not_application
ihfb,dmsc,ihfb->dmsc,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,dppa,ihfb->dppa,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,dppb,ihfb->dppb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,dppc,ihfb->dppc,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,dppd,ihfb->dppd,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,dppf,ihfb->dppf,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,dps,ihfb->dps,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,dusb,ihfb->dusb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,envz,ihfb->envz,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,fhla,ihfb->fhla,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,fima,ihfb->fima,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,fimb,ihfb->fimb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,fimc,ihfb->fimc,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,fimd,ihfb->fimd,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,fimf,ihfb->fimf,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,fimg,ihfb->fimg,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,fimh,ihfb->fimh,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,fimi,ihfb->fimi,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,fis,ihfb->fis,"set 3: fis, nac, rpoe",False,True,True,False,205,0,9,True
ihfb,flhc,ihfb->flhc,"set 1: gade, gadx, rpod",False,True,True,True,228,24,10,False
ihfb,flhd,ihfb->flhd,"set 1: gade, gadx, rpod",False,True,True,True,228,24,10,False
ihfb,flia,ihfb->flia,"set 1: gade, gadx, rpod",False,True,True,True,228,24,10,False
ihfb,fliz,ihfb->fliz,"set 1: gade, gadx, rpod",False,True,True,False,204,0,9,True
ihfb,fnr,ihfb->fnr,"set 5: argr, dksa, fnr",False,True,True,False,205,0,9,True
ihfb,foca,ihfb->foca,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,fola,ihfb->fola,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,gcd,ihfb->gcd,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,glca,ihfb->glca,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,glcb,ihfb->glcb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,glcd,ihfb->glcd,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,glce,ihfb->glce,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,glcf,ihfb->glcf,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,glcg,ihfb->glcg,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,glnh,ihfb->glnh,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,glnp,ihfb->glnp,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,glnq,ihfb->glnq,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,glpq,ihfb->glpq,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,glpt,ihfb->glpt,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,glta,ihfb->glta,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,gltb,ihfb->gltb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,gltd,ihfb->gltd,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,gltf,ihfb->gltf,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,hema,ihfb->hema,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,hemf,ihfb->hemf,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,hipa,ihfb->hipa,"set 1: gade, gadx, rpod",False,True,True,False,205,0,9,True
ihfb,hipb,ihfb->hipb,"set 1: gade, gadx, rpod",False,True,True,True,228,23,10,False
ihfb,hpt,ihfb->hpt,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,htre,ihfb->htre,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,hyca,ihfb->hyca,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,hycb,ihfb->hycb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,hycc,ihfb->hycc,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,hycd,ihfb->hycd,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,hyce,ihfb->hyce,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,hycf,ihfb->hycf,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,hycg,ihfb->hycg,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,hych,ihfb->hych,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,hyci,ihfb->hyci,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,hypa,ihfb->hypa,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,hypb,ihfb->hypb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,hypc,ihfb->hypc,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,hypd,ihfb->hypd,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,hype,ihfb->hype,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ibpb,ihfb->ibpb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,icd,ihfb->icd,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ihfa,ihfb->ihfa,"set 9: ihfa, maze, relb",False,True,True,False,206,0,9,True
ihfb,ihfb,ihfb->ihfb,,False,False,False,False,228,0,10,False
ihfb,ilva,ihfb->ilva,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ilvd,ihfb->ilvd,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ilve,ihfb->ilve,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ilvl,ihfb->ilvl,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ilvm,ihfb->ilvm,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ilvx,ihfb->ilvx,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,lyxk,ihfb->lyxk,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,mtr,ihfb->mtr,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,narg,ihfb->narg,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,narh,ihfb->narh,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nari,ihfb->nari,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,narj,ihfb->narj,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nark,ihfb->nark,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ndh,ihfb->ndh,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nirb,ihfb->nirb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nirc,ihfb->nirc,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nird,ihfb->nird,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,norv,ihfb->norv,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,norw,ihfb->norw,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nrfa,ihfb->nrfa,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nrfb,ihfb->nrfb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nrfc,ihfb->nrfc,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nrfd,ihfb->nrfd,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nrfe,ihfb->nrfe,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nrff,ihfb->nrff,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nrfg,ihfb->nrfg,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nuoa,ihfb->nuoa,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nuob,ihfb->nuob,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nuoc,ihfb->nuoc,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nuoe,ihfb->nuoe,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nuof,ihfb->nuof,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nuog,ihfb->nuog,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nuoh,ihfb->nuoh,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nuoi,ihfb->nuoi,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nuoj,ihfb->nuoj,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nuok,ihfb->nuok,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nuol,ihfb->nuol,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nuom,ihfb->nuom,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,nuon,ihfb->nuon,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ompc,ihfb->ompc,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ompf,ihfb->ompf,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ompr,ihfb->ompr,"set 2: fliz, fur, rpoh",False,True,True,True,228,24,10,False
ihfb,osme,ihfb->osme,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,osmy,ihfb->osmy,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,paaa,ihfb->paaa,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,paab,ihfb->paab,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,paac,ihfb->paac,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,paad,ihfb->paad,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,paae,ihfb->paae,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,paaf,ihfb->paaf,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,paag,ihfb->paag,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,paah,ihfb->paah,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,paai,ihfb->paai,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,paaj,ihfb->paaj,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,paak,ihfb->paak,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,paaz,ihfb->paaz,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,pata,ihfb->pata,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,pflb,ihfb->pflb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,phou,ihfb->phou,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,plar,ihfb->plar,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,prfa,ihfb->prfa,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,prmc,ihfb->prmc,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,prov,ihfb->prov,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,prow,ihfb->prow,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,prox,ihfb->prox,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,pspa,ihfb->pspa,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,pspb,ihfb->pspb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,pspc,ihfb->pspc,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,pspd,ihfb->pspd,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,pspe,ihfb->pspe,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,pspg,ihfb->pspg,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,psta,ihfb->psta,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,pstb,ihfb->pstb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,pstc,ihfb->pstc,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,psts,ihfb->psts,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,rpoe,ihfb->rpoe,"set 3: fis, nac, rpoe",False,True,True,False,205,0,9,True
ihfb,rpoh,ihfb->rpoh,"set 2: fliz, fur, rpoh",False,True,True,False,204,0,9,True
ihfb,rsea,ihfb->rsea,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,rseb,ihfb->rseb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,rsec,ihfb->rsec,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,rsed,ihfb->rsed,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,rtca,ihfb->rtca,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,rtcb,ihfb->rtcb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,sgbe,ihfb->sgbe,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,sgbh,ihfb->sgbh,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,sgbu,ihfb->sgbu,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,soda,ihfb->soda,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,sodb,ihfb->sodb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,sra,ihfb->sra,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ssua,ihfb->ssua,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ssub,ihfb->ssub,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ssuc,ihfb->ssuc,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ssud,ihfb->ssud,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ssue,ihfb->ssue,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,suca,ihfb->suca,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,sucb,ihfb->sucb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,succ,ihfb->succ,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,sucd,ihfb->sucd,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,sufa,ihfb->sufa,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,sufb,ihfb->sufb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,sufc,ihfb->sufc,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,sufd,ihfb->sufd,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,sufe,ihfb->sufe,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,sufs,ihfb->sufs,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,tcyj,ihfb->tcyj,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,tdca,ihfb->tdca,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,tdcb,ihfb->tdcb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,tdcc,ihfb->tdcc,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,tdcd,ihfb->tdcd,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,tdce,ihfb->tdce,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,tdcf,ihfb->tdcf,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,tdcg,ihfb->tdcg,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,tyrp,ihfb->tyrp,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ubia,ihfb->ubia,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ubic,ihfb->ubic,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ulaa,ihfb->ulaa,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ulab,ihfb->ulab,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ulac,ihfb->ulac,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ulad,ihfb->ulad,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ulae,ihfb->ulae,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ulaf,ihfb->ulaf,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,ulag,ihfb->ulag,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,uspa,ihfb->uspa,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,uspb,ihfb->uspb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,yadv,ihfb->yadv,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,yeil,ihfb->yeil,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,yiak,ihfb->yiak,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,yial,ihfb->yial,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,yiam,ihfb->yiam,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,yian,ihfb->yian,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,yiao,ihfb->yiao,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,yjbe,ihfb->yjbe,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,yjbf,ihfb->yjbf,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,yjbg,ihfb->yjbg,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,yjbh,ihfb->yjbh,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ihfb,yjch,ihfb->yjch,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
ilvy,ilvc,ilvy->ilvc,,True,False,True,True,228,228,10,False
ilvy,ilvy,ilvy->ilvy,,False,False,False,False,228,0,10,False
iscr,erpa,iscr->erpa,,True,False,True,True,228,228,10,False
iscr,hyaa,iscr->hyaa,,True,False,True,True,228,228,10,False
iscr,hyab,iscr->hyab,,True,False,True,True,228,228,10,False
iscr,hyac,iscr->hyac,,True,False,True,True,228,228,10,False
iscr,hyad,iscr->hyad,,True,False,True,True,228,228,10,False
iscr,hyae,iscr->hyae,,True,False,True,True,228,228,10,False
iscr,hyaf,iscr->hyaf,,True,False,True,True,228,228,10,False
iscr,isca,iscr->isca,,True,False,True,True,228,228,10,False
iscr,iscr,iscr->iscr,,False,False,False,False,228,0,10,False
iscr,iscs,iscr->iscs,,True,False,True,True,228,228,10,False
iscr,iscu,iscr->iscu,,True,False,True,True,228,228,10,False
iscr,napa,iscr->napa,,True,False,True,True,228,228,10,False
iscr,napb,iscr->napb,,True,False,True,True,228,228,10,False
iscr,napc,iscr->napc,,True,False,True,True,228,228,10,False
iscr,napd,iscr->napd,,True,False,True,True,228,228,10,False
iscr,napf,iscr->napf,,True,False,True,True,228,228,10,False
iscr,napg,iscr->napg,,True,False,True,True,228,228,10,False
iscr,naph,iscr->naph,,True,False,True,True,228,228,10,False
iscr,nfua,iscr->nfua,,True,False,True,True,228,228,10,False
iscr,nrde,iscr->nrde,,True,False,True,True,228,228,10,False
iscr,nrdf,iscr->nrdf,,True,False,True,True,228,228,10,False
iscr,nrdh,iscr->nrdh,,True,False,True,True,228,228,10,False
iscr,nrdi,iscr->nrdi,,True,False,True,True,228,228,10,False
iscr,rnla,iscr->rnla,,True,False,True,True,228,228,10,False
iscr,rnlb,iscr->rnlb,,True,False,True,True,228,228,10,False
iscr,selo,iscr->selo,,True,False,True,True,228,228,10,False
iscr,sufa,iscr->sufa,,True,False,True,True,228,228,10,False
iscr,sufb,iscr->sufb,,True,False,True,True,228,228,10,False
iscr,sufc,iscr->sufc,,True,False,True,True,228,228,10,False
iscr,sufd,iscr->sufd,,True,False,True,True,228,228,10,False
iscr,sufe,iscr->sufe,,True,False,True,True,228,228,10,False
iscr,sufs,iscr->sufs,,True,False,True,True,228,228,10,False
iscr,tort,iscr->tort,,True,False,True,True,228,228,10,False
istr,tisb,istr->tisb,,True,False,True,True,228,228,10,False
kdgr,eda,kdgr->eda,,True,False,True,True,228,228,10,False
kdgr,edd,kdgr->edd,,True,False,True,True,228,228,10,False
kdpe,kdpa,kdpe->kdpa,,True,False,True,True,228,228,10,False
kdpe,kdpb,kdpe->kdpb,,True,False,True,True,228,228,10,False
kdpe,kdpc,kdpe->kdpc,,True,False,True,True,228,228,10,False
kdpe,kdpf,kdpe->kdpf,,True,False,True,True,228,228,10,False
kdpe,rmf,kdpe->rmf,,True,False,True,True,228,228,10,False
kdpe,rsd,kdpe->rsd,,True,False,True,True,228,228,10,False
laci,laca,laci->laca,,True,False,True,True,228,228,10,False
laci,lacy,laci->lacy,,True,False,True,True,228,228,10,False
laci,lacz,laci->lacz,,True,False,True,True,228,228,10,False
leuo,bglb,leuo->bglb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
leuo,bglf,leuo->bglf,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
leuo,bglg,leuo->bglg,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
leuo,bglj,leuo->bglj,"set 1: gade, gadx, rpod",False,True,True,False,206,0,9,True
leuo,cadc,leuo->cadc,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
leuo,cas1,leuo->cas1,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
leuo,cas2,leuo->cas2,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
leuo,casa,leuo->casa,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
leuo,casb,leuo->casb,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
leuo,casc,leuo->casc,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
leuo,casd,leuo->casd,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
leuo,case,leuo->case,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
leuo,gltf,leuo->gltf,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
leuo,leua,leuo->leua,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
leuo,leub,leuo->leub,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
leuo,leuc,leuo->leuc,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
leuo,leud,leuo->leud,"set 1: gade, gadx, rpod",False,True,True,True,228,228,10,False
