missing_data_mechanism,missing_data_rate,missing_edge_rate,n_samples,n,MAE,RMSE,bias,median_abs_error,RelativeSlopeError
biological_error+instrument_error,0.0,0.4,100000,2533,0.012421160347304052,0.029983108140659714,-3.376765329323003e-05,0.003624847463117295,0.07927603241219223
biological_error+instrument_error,0.0,0.6,100,5066,0.10109910955618362,0.1392495867980299,-0.0015990861797507503,0.07776345753247244,0.5157363769972315
biological_error+instrument_error,0.0,0.6,500,2533,0.06133779064573586,0.09914969608770949,-0.0027114365258425303,0.0410320783601551,0.3086289556313777
biological_error+instrument_error,0.0,0.6,1000,2533,0.05169210050996122,0.09116533875144607,-0.0027678877815745166,0.030328705755038793,0.259097436305235
biological_error+instrument_error,0.0,0.6,5000,2533,0.042984185868980763,0.08493714540150174,-0.001886693264475068,0.018028532330592095,0.21472372679682378
biological_error+instrument_error,0.0,0.6,10000,2533,0.0409470921828372,0.08407463399943627,-0.0017570442450211797,0.014726316118579302,0.20395387681674285
biological_error+instrument_error,0.0,0.6,50000,2533,0.03868604342165185,0.08322672343215785,-0.0019550606816151586,0.010807005935630332,0.1931104235202504
biological_error+instrument_error,0.0,0.6,100000,2533,0.038454521153854115,0.08351980562620455,-0.0020067589859864812,0.009683620083780708,0.19218998408634222
biological_error+instrument_error,0.9,0.0,100,2533,0.19261266388683182,0.26939960679820213,0.001573674723963006,0.156786781939342,1.2619224903832187
biological_error+instrument_error,0.9,0.0,500,2533,0.1608525294707856,0.18705310067173112,0.0037957458748209107,0.1444574856619473,0.9724013946007533
biological_error+instrument_error,0.9,0.0,1000,2533,0.15985036312100012,0.18414585616461573,0.003491937293079857,0.1436149674035991,0.9615277147605863
biological_error+instrument_error,0.9,0.0,5000,2533,0.15855293139575297,0.18076692773876676,0.003148867757718301,0.1409212754673324,0.9504304576840296
biological_error+instrument_error,0.9,0.0,10000,2533,0.15844917591557237,0.18040044549979806,0.003057127338861433,0.14069848753996458,0.9499599331384411
biological_error+instrument_error,0.9,0.0,50000,2533,0.15849007581517677,0.18015755866985603,0.002770225523651227,0.14002901557034,0.9502346289763707
biological_error+instrument_error,0.9,0.0,100000,2533,0.1583897304049199,0.18006221753762158,0.00278529608947067,0.1399570706757946,0.9491487142657449
