cause,effect,adjustment_set,same_scc
rpoD,rffM,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,ribD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,ribF,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,rihB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,rluA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,rnb,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,rnc,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,rnd,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,rne,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,rnt,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,rpe,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,rpsB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,rraB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,ruvC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,serU,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,serV,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,serW,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,slmA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,speD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,speE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,tatA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,tatB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,tatC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,tatD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,thyA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,trpA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,trpB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,trpC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,trpD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,trpE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,trpL,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,trpR,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,trpS,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,tsaE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,tsf,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,ubiH,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,ubiI,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,uidR,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,umpG,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,valV,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,valW,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,waaB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,waaJ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,waaO,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,waaP,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA|yiaU,False
rpoD,waaQ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,waaS,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,waaU,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,wecC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,wecE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,wecF,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,wzxE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,wzyE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,xerC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,xseB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,xtpA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,yacC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,yagK,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,yajG,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,ybhF,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,ybhG,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,ybhR,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,ybhS,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,ycaR,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,ychQ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,yciB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,yciC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,ydeI,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,ydfA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,ydfB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,ydfC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,ydfD,alpA|basR|btsR|dicA|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,ydfW,alpA|basR|btsR|dicA|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,ydfX,alpA|basR|btsR|dicA|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,yebB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,yebC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,ygfB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,yhaV,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,yhdT,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,yhjX,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|pyrR|rcdA,False
rpoD,yigA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,yigB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,yihI,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,ykgM,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA|zur,False
rpoD,ykgO,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA|zur,False
rpoD,yliM,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,yoaE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,yqhD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA|yqhC,False
rpoD,yrbG,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoD,yrbN,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpsD,rplQ,dksA|rpoD,False
rpsD,rpsK,dksA|rpoD,False
rpsD,rpsM,dksA|rpoD,False
rpsG,fusA,dksA|rpoE,False
rpsG,rpsL,dksA,False
rpsG,tufA,dksA|rpoD|rpoE,False
rpsH,rplE,dksA|lrp,False
rpsH,rplF,dksA|lrp,False
rpsH,rplN,dksA|lrp,False
rpsH,rplO,dksA|lrp,False
rpsH,rplR,dksA|lrp,False
rpsH,rplX,dksA|lrp,False
rpsH,rpmD,dksA|lrp,False
rpsH,rpmJ,dksA|lrp,False
rpsH,rpsE,dksA|lrp,False
rpsH,rpsN,dksA|lrp,False
rpsH,secY,dksA|lrp,False
sgrR,alaC,dksA|nac|rpoD,False
sgrR,setA,cra|dksA|rpoD|rpoS,False
sgrR,sgrT,cra|dksA|rpoD|rpoS,False
sgrR,thiB,dksA|rpoD,False
sgrR,thiP,dksA|rpoD,False
sgrR,thiQ,dksA|rpoD,False
dsdC,dsdA,crp|nsrR|rpoD,False
dsdC,dsdX,crp|nsrR|rpoD,False
ebgR,ebgA,crp|rpoD,False
ebgR,ebgC,crp|rpoD|spf,False
envR,acrA,acrR|marA|mprA|phoP|ptrR|rob|rpoD|soxS,False
envR,acrB,acrR|marA|mprA|phoP|ptrR|rob|rpoD|soxS,False
envY,ompC,cpxR|ihfA|ihfB|lrp|ompR|rpoD|yjjQ,False
envY,ompF,cpxR|crp|fur|ihfA|ihfB|nac|ompR|phoB|rpoD|rpoS|rstA,False
fabR,fabA,fadR|rpoD,False
fabR,fabB,fadR|rpoD,False
iclR,aceA,arcA|cra|crp|fadR|flhC|flhD|ihfA|ihfB|rpoD,False
iclR,aceB,arcA|cra|crp|fadR|flhC|flhD|ihfA|ihfB|lrp|nac|rpoD,False
iclR,aceK,arcA|cra|crp|fadR|flhC|flhD|ihfA|ihfB|rpoD,False
fecI,fecA,crp|fur|hypT|pdhR|rpoD|slyA,False
fecI,fecB,crp|fur|hypT|pdhR|rpoD|slyA,False
fecI,fecC,crp|fur|hypT|pdhR|rpoD|slyA,False
fecI,fecD,crp|fur|hypT|pdhR|rpoD|slyA,False
fecI,fecE,crp|fur|hypT|pdhR|rpoD|slyA,False
fhlA,fdhF,fnr|ihfA|ihfB|narL|narP|nsrR|rpoN,False
fhlA,focB,crp|fnr|ihfA|ihfB|nsrR|rpoN,False
fhlA,hycA,fnr|ihfA|ihfB|modE|nsrR|rpoN,False
fhlA,hycB,fnr|ihfA|ihfB|modE|nsrR|rpoN|srsR,False
fhlA,hycC,fnr|ihfA|ihfB|modE|nsrR|rpoN,False
fhlA,hycD,fnr|ihfA|ihfB|modE|nsrR|rpoN,False
fhlA,hycE,fnr|ihfA|ihfB|modE|nsrR|rpoN,False
fhlA,hycF,fnr|ihfA|ihfB|modE|nsrR|rpoN,False
fhlA,hycG,fnr|ihfA|ihfB|modE|nsrR|rpoN,False
fhlA,hycH,fnr|ihfA|ihfB|modE|nsrR|rpoN,False
fhlA,hycI,fnr|ihfA|ihfB|modE|nsrR|rpoN,False
fhlA,hydN,flhC|flhD|fnr|ihfA|ihfB|nsrR|rpoN,False
fhlA,hyfA,crp|fnr|ihfA|ihfB|nsrR|rpoN,False
fhlA,hyfB,crp|fnr|ihfA|ihfB|nsrR|rpoN,False
fhlA,hyfC,crp|fnr|ihfA|ihfB|nsrR|rpoN,False
fhlA,hyfD,crp|fnr|ihfA|ihfB|nsrR|rpoN,False
fhlA,hyfE,crp|fnr|ihfA|ihfB|nsrR|rpoN,False
fhlA,hyfF,crp|fnr|ihfA|ihfB|nsrR|rpoN,False
fhlA,hyfG,crp|fnr|ihfA|ihfB|nsrR|rpoN,False
fhlA,hyfH,crp|fnr|ihfA|ihfB|nsrR|rpoN,False
fhlA,hyfI,crp|fnr|ihfA|ihfB|nsrR|rpoN,False
fhlA,hyfJ,crp|fnr|ihfA|ihfB|nsrR|rpoN,False
fhlA,hyfR,crp|fnr|ihfA|ihfB|nsrR|rpoN,False
fhlA,hypA,fnr|ihfA|ihfB|nsrR|rpoN,False
fhlA,hypB,fnr|ihfA|ihfB|nsrR|rpoN,False
fhlA,hypC,fnr|ihfA|ihfB|nsrR|rpoN,False
fhlA,hypD,fnr|ihfA|ihfB|nsrR|rpoN,False
fhlA,hypE,fnr|ihfA|ihfB|nsrR|rpoN,False
fhlA,hypF,cra|flhC|flhD|fnr|ihfA|ihfB|nsrR|rpoD|rpoN,False
fimZ,puuB,arcA|argR|crp|ptrR|puuR|rpoS,False
fimZ,puuC,arcA|crp|ptrR|puuR|rpoS,False
fimZ,puuD,arcA|crp|puuR|rpoS,False
fimZ,sfmA,,False
fimZ,sfmC,,False
nac,abgA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,abpA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,allR,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,aroE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,bfr,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,bglH,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,bisC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,cbrC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,cdaR,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,cmtA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,cmtB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,curA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,cysQ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,cysS,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,dcm,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,dcp,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,dcyD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,dld,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,dpaA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ecnA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,elfG,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,eptA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,fdhD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,fdoG,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,fklB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,greB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,gudX,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,holE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,hxpB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,iaaA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ileY,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,intD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ispB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ispD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ivy,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
argR,ydgI,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
argR,ykgA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
argR,yraQ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
betI,betA,arcA|cra|rpoD,False
betI,betB,arcA|cra|rpoD,False
betI,betT,arcA|cra|rpoD,False
dpiA,appY,arcA|crp|dcuR|fnr|hns|narL|rpoD|rpoS,False
dpiA,citC,arcA|crp|dcuR|fnr|narL,False
dpiA,citD,arcA|crp|dcuR|fnr|narL,False
dpiA,citE,arcA|crp|dcuR|fnr|narL,False
dpiA,citF,arcA|crp|dcuR|fnr|narL,False
dpiA,citG,arcA|crp|dcuR|fnr|narL,False
dpiA,citX,arcA|crp|dcuR|fnr|narL,False
dpiA,dpiB,arcA|crp|dcuR|fnr|narL,False
dpiA,exuT,arcA|crp|dcuR|exuR|fnr|nac|narL,False
dpiA,mdh,arcA|btsR|crp|dcuR|flhC|flhD|fnr|narL|rpoD,False
fnr,argK,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,kdgR,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,kduI,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,lapC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,lepA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,lepB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ligB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,lpxH,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,macA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,mcrB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,mdtG,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,mltD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,mobA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,mscL,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA|yrdG,False
nac,mtfA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,nadD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,nudC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,nudG,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,pabC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,pdxK,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,pinQ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,pinR,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,pphB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ppiB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ppnN,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,prmB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,pyrB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,queD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,queF,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,rfaH,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,rfbB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,rfbC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,rlmF,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,rlmM,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,rluE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,rpmH,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA|yfeC,False
nac,rsmF,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,selC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,srsR,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,stfR,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,tdcR,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,tfaR,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,torI,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ubiU,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ugd,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,uhpA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,uspC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,uspG,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,wcaE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,wcaF,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,wecH,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yadC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yadM,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yaeF,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yafC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yafV,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yaiS,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yaiZ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yajD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ybaL,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ybbC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ybcK,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ybdK,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ybdR,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ybeR,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ybeT,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ybeU,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ybfC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ybgC,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ybgE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ybhD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ybhH,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ybhI,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ybhM,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ybjQ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ycaD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ycaK,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ycaN,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yccM,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ycgJ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ycgV,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ycgX,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ydaT,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|racR|rcdA,False
nac,ydaU,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|racR|rcdA,False
nac,ydcI,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ydcY,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ydcZ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ydeQ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ydfK,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ydfR,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ydiB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ydiL,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ydiM,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ydiO,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ydiY,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yebQ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yecD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yecE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yedL,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yeeZ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yegL,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yehE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yeiE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yeiH,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yejB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yfbK,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yfbL,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yfbV,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yfcO,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yfcP,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yfgH,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yfhL,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yfiL,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yfjI,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ygaM,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ygaP,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ygaV,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ygaZ,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ygcE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ygcO,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ygcP,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ygcS,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,ygdR,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA|yfeC,False
nac,ygeG,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
nac,yggP,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
