Timestamp,GeneA,GeneB,GeneC,GeneD
30.80808080808081,0.5915217867226875,4.682842705107818,7.771004096989202,6.979324749324497
31.313131313131315,0.519495088337812,4.639636319334031,7.66513449178693,6.942282932504445
31.81818181818182,0.594770437176449,4.690899758244221,7.6392661022726855,7.195954966396752
32.323232323232325,0.48898382329168505,4.521901642552983,7.368727656111914,7.312234842834687
32.82828282828283,0.4247511354034071,4.547930926538641,7.424122249002889,7.368739994374706
33.333333333333336,0.33313753252280054,4.556936592444378,7.492695598518811,7.503711466696548
33.83838383838384,0.47975883979785033,4.488405317580169,7.436582412226807,7.336550188773473
34.343434343434346,0.6914003187892332,4.459517684567231,7.2876243436534525,7.691722020326404
34.84848484848485,0.5309579122744983,4.352041553149682,7.105797978079038,8.052347179685967
35.35353535353536,0.45705666246723364,4.410166779259205,7.195474067341453,8.1126984170265
35.85858585858586,0.4839693162388667,4.314928873831543,7.115775300868098,8.191434453751759
36.36363636363637,0.5121880552570768,4.331555835898281,7.112919925446041,8.13159115499826
36.86868686868687,0.6620705392197905,4.044154120265825,7.117365659193625,8.400893935009355
37.37373737373738,0.4304836901185436,4.15871161560207,7.046048967070587,8.429884277813995
37.87878787878788,0.2796124171631831,4.217977388639049,7.029009329476108,8.428727022597322
38.38383838383839,0.4669440157272899,3.9593332245452504,6.862027644083159,8.464163847388523
38.88888888888889,0.46017835519157596,3.944181244626866,6.93650419347841,8.806960402788231
39.3939393939394,0.26903917025770635,3.843291434211104,6.865597471136455,8.807268746246072
39.8989898989899,0.368823750809137,3.8453686077106823,6.851921236064419,8.884087373208946
40.40404040404041,0.29277324312708364,3.751919999677554,6.839318266684909,8.901088880272622
40.909090909090914,0.24104171604759378,3.762598915114532,6.749663952191586,9.309636313727989
41.41414141414142,0.27868044452062807,3.8501900208190802,6.7934916429488,9.057318274522821
41.919191919191924,0.41915909438297094,3.600916446428438,6.4059726619397654,9.327603759605932
42.42424242424243,0.15922024482544347,3.729218419148032,6.55637750524898,9.522242208459543
42.929292929292934,0.4349111367094938,3.6049607715643557,6.508651804322524,9.322797145537722
43.43434343434344,0.27747892142310304,3.5897638830304612,6.4933879919742825,9.546442421912424
43.939393939393945,0.3731799584043687,3.6215619829778674,6.405626003661154,9.472256110657925
44.44444444444445,0.4457699800279983,3.4877157771785288,6.368751726193563,9.647922491731462
44.949494949494955,0.11921869044467986,3.4801643226386467,6.337710111299289,9.844872768631138
45.45454545454546,0.36778848600088393,3.500845973409932,6.430305233817458,9.898464446382555
45.959595959595966,0.2909891140283091,3.49024420709961,6.269245928180634,9.90549505559944
46.46464646464647,0.2605858762461712,3.336177135635963,6.267288483533067,9.925105827186986
46.969696969696976,0.3665021771784255,3.399972913578829,6.194864871032544,10.152210482394489
47.47474747474748,0.3418194404923812,3.244879894274083,6.11962984742713,10.268267447040948
47.979797979797986,0.1029872432676387,3.418746468412805,5.864898060258338,10.154478586353633
48.484848484848484,0.2721238769194654,3.1934459706832437,5.941762625482631,10.185124497351623
48.98989898989899,0.4286832402049442,3.3556328845502335,6.046622288827363,10.384759372920614
49.494949494949495,0.22427468102297665,3.1586200474789243,5.910004696820945,10.404777023480294
50.0,0.34129109511221756,3.4163718506087,6.034852221785369,10.639300477092158
